0 0 1 0 55 	1365.73533603	0.06464270	14
4 0 4 0 56 	3893.00053603	0.07464270	1
4 0 4 0 59 	4029.45635516	0.07852337	2
4 0 4 0 60 	2529.28064999	0.01000000	2
0 0 1 0 60 	1594.55449016	0.06864337	5
4 0 4 0 61 	4124.32949016	0.07864337	1
4 0 4 0 0 	2640.04433655	0.09356030	2
4 0 4 0 25 	2895.39197424	0.07296220	2
4 0 4 0 27 	2937.02321716	0.09296337	2
4 0 4 0 30 	3005.35553773	0.09320270	2
4 0 4 0 42 	3349.25828783	0.09392270	2
4 0 4 0 45 	3452.86632899	0.07780337	1
4 0 4 0 47 	3525.85051970	0.07792337	1
4 0 4 0 48 	3563.51435352	0.07428270	1
4 0 4 0 57 	3937.70656016	0.07852337	1
0 0 1 0 61 	95.44949998	0.00012000	6
6 0 1 0 1 	3494.04695667	0.07000000	2
6 0 1 0 4 	3501.12313736	0.07344030	1
6 0 1 0 5 	3505.05385113	0.07012000	1
6 0 1 0 7 	3515.27367983	0.07024000	2
6 0 1 0 8 	3521.56338833	0.07308030	2
6 0 1 0 9 	3528.63867044	0.07036000	1
6 0 1 0 11 	3545.14739776	0.07048000	2
6 0 1 0 12 	3554.58099237	0.07284030	2
6 0 1 0 13 	3564.79970993	0.07248000	2
6 0 1 0 14 	3575.80458528	0.07272030	2
6 0 1 0 15 	3587.59490836	0.07260000	1
6 0 1 0 16 	3600.17102525	0.07272030	2
6 0 1 0 17 	3613.53298075	0.07272000	1
6 0 1 0 18 	3627.67986805	0.07272030	1
6 0 1 0 19 	3642.61252623	0.07272060	2
6 0 1 0 20 	3658.33010490	0.07272100	1
6 0 1 0 21 	3674.83334844	0.07272140	2
6 0 1 0 23 	3710.19423501	0.07272220	2
6 0 1 0 24 	3729.05225879	0.07272270	2
6 0 1 0 25 	3748.69493702	0.07284220	2
6 0 1 0 26 	3769.12214719	0.07284270	2
6 0 1 0 27 	3790.33387730	0.07296220	1
6 0 1 0 28 	3812.33007812	0.07296270	2
6 0 1 0 30 	3858.67506425	0.07308270	2
6 0 1 0 31 	3883.02446214	0.07496337	1
6 0 1 0 32 	3908.15554973	0.07320270	1
6 0 1 0 35 	3988.25465886	0.07520337	1
6 0 1 0 36 	4016.51931553	0.07344270	2
6 0 1 0 37 	4045.56955470	0.07532337	2
6 0 1 0 38 	4075.39981478	0.07356270	1
6 0 1 0 39 	4106.01568413	0.07544337	2
6 0 1 0 42 	4202.55128706	0.07380270	2
6 0 1 0 44 	4270.81888783	0.07392270	1
6 0 1 0 45 	4306.12752526	0.07768337	1
6 0 1 0 47 	4379.08397899	0.07780337	1
6 0 1 0 49 	4455.16371970	0.07792337	1
6 0 1 0 0 	3493.26093055	0.07356030	1
6 0 1 0 2 	3495.61923736	0.07344030	1
6 0 1 0 6 	3509.77098086	0.07320030	1
6 0 1 0 22 	3692.12119066	0.07272270	1
6 0 1 0 33 	3934.07295886	0.07520337	1
6 0 1 0 34 	3960.77098628	0.07344270	1
6 0 1 0 43 	4236.29712526	0.07768337	1
0 0 1 0 47 	1040.47501554	0.06416270	19
6 0 1 0 46 	4342.21201554	0.07416270	1
6 0 1 0 48 	4416.73026352	0.07428270	1
4 0 1 0 0 	2365.56843055	0.06362030	1
4 0 1 0 1 	2366.35278167	0.06006000	2
4 0 1 0 2 	2367.92259396	0.06350030	2
4 0 1 0 3 	2370.27625113	0.06018000	1
4 0 1 0 4 	2373.41540754	0.06338030	2
4 0 1 0 5 	2377.33852017	0.06018000	2
4 0 1 0 6 	2382.04689929	0.06326030	2
4 0 1 0 7 	2387.53920044	0.06042000	1
4 0 1 0 8 	2393.81689833	0.06314030	2
4 0 1 0 10 	2408.72509623	0.06302030	2
4 0 1 0 12 	2426.77127737	0.06290030	2
4 0 1 0 13 	2436.97068993	0.06254000	2
4 0 1 0 14 	2447.95510528	0.06278030	2
4 0 1 0 15 	2459.72341455	0.06266000	2
4 0 1 0 16 	2472.27605525	0.06278030	2
4 0 1 0 17 	2485.61288481	0.06278000	2
4 0 1 0 18 	2499.73381148	0.06278030	2
