2444.8581	0.01	4	0	3	0	45	0	0	1	0	44	91Toth.31
2445.53954	0.01	4	0	3	0	46	0	0	1	0	45	91Toth.32
2447.56564	0.01	4	0	3	0	49	0	0	1	0	48	91Toth.33
2448.23424	0.01	4	0	3	0	50	0	0	1	0	49	91Toth.34
2449.56159	0.01	4	0	3	0	52	0	0	1	0	51	91Toth.35
2450.2203	0.01	4	0	3	0	53	0	0	1	0	52	91Toth.36
2450.87536	0.01	4	0	3	0	54	0	0	1	0	53	91Toth.37
2452.8202	0.01	4	0	3	0	57	0	0	1	0	56	91Toth.38
2454.098	0.01	4	0	3	0	59	0	0	1	0	58	91Toth.39
2454.7315	0.01	4	0	3	0	60	0	0	1	0	59	91Toth.40
2410.71559	0.01	4	0	3	0	0	0	0	1	0	1	91Toth.41
2409.92254	0.01	4	0	3	0	1	0	0	1	0	2	91Toth.42
2409.12739	0.01	4	0	3	0	2	0	0	1	0	3	91Toth.43
2408.3302	0.01	4	0	3	0	3	0	0	1	0	4	91Toth.44
2407.5313	0.01	4	0	3	0	4	0	0	1	0	5	91Toth.45
2406.73078	0.01	4	0	3	0	5	0	0	1	0	6	91Toth.46
2405.92809	0.01	4	0	3	0	6	0	0	1	0	7	91Toth.47
2405.12331	0.01	4	0	3	0	7	0	0	1	0	8	91Toth.48
2404.31664	0.01	4	0	3	0	8	0	0	1	0	9	91Toth.49
2403.50808	0.01	4	0	3	0	9	0	0	1	0	10	91Toth.50
2402.69762	0.01	4	0	3	0	10	0	0	1	0	11	91Toth.51
2401.88512	0.01	4	0	3	0	11	0	0	1	0	12	91Toth.52
2401.07064	0.01	4	0	3	0	12	0	0	1	0	13	91Toth.53
2400.2542	0.01	4	0	3	0	13	0	0	1	0	14	91Toth.54
2399.43591	0.01	4	0	3	0	14	0	0	1	0	15	91Toth.55
2398.6155	0.01	4	0	3	0	15	0	0	1	0	16	91Toth.56
2397.79308	0.01	4	0	3	0	16	0	0	1	0	17	91Toth.57
2396.96868	0.01	4	0	3	0	17	0	0	1	0	18	91Toth.58
2396.14222	0.01	4	0	3	0	18	0	0	1	0	19	91Toth.59
2395.31377	0.01	4	0	3	0	19	0	0	1	0	20	91Toth.60
2394.48313	0.01	4	0	3	0	20	0	0	1	0	21	91Toth.61
2393.65051	0.01	4	0	3	0	21	0	0	1	0	22	91Toth.62
2392.81581	0.01	4	0	3	0	22	0	0	1	0	23	91Toth.63
2391.97889	0.01	4	0	3	0	23	0	0	1	0	24	91Toth.64
2391.13984	0.01	4	0	3	0	24	0	0	1	0	25	91Toth.65
2390.2987	0.01	4	0	3	0	25	0	0	1	0	26	91Toth.66
2389.45532	0.01	4	0	3	0	26	0	0	1	0	27	91Toth.67
2388.60976	0.01	4	0	3	0	27	0	0	1	0	28	91Toth.68
2387.76194	0.01	4	0	3	0	28	0	0	1	0	29	91Toth.69
2386.91187	0.01	4	0	3	0	29	0	0	1	0	30	91Toth.70
2386.05953	0.01	4	0	3	0	30	0	0	1	0	31	91Toth.71
2385.20496	0.01	4	0	3	0	31	0	0	1	0	32	91Toth.72
2384.34801	0.01	4	0	3	0	32	0	0	1	0	33	91Toth.73
2383.48863	0.01	4	0	3	0	33	0	0	1	0	34	91Toth.74
2382.62694	0.01	4	0	3	0	34	0	0	1	0	35	91Toth.75
2381.76284	0.01	4	0	3	0	35	0	0	1	0	36	91Toth.76
2380.89642	0.01	4	0	3	0	36	0	0	1	0	37	91Toth.77
2380.02728	0.01	4	0	3	0	37	0	0	1	0	38	91Toth.78
2379.15584	0.01	4	0	3	0	38	0	0	1	0	39	91Toth.79
2378.28177	0.01	4	0	3	0	39	0	0	1	0	40	91Toth.80
2377.40527	0.01	4	0	3	0	40	0	0	1	0	41	91Toth.81
2376.5256	0.01	4	0	3	0	41	0	0	1	0	42	91Toth.82
2375.6437	0.01	4	0	3	0	42	0	0	1	0	43	91Toth.83
2372.98234	0.01	4	0	3	0	45	0	0	1	0	46	91Toth.84
2371.19414	0.01	4	0	3	0	47	0	0	1	0	48	91Toth.85
2491.9727	0.01	4	0	4	0	1	0	0	1	0	0	91Toth.86
2492.75344	0.01	4	0	4	0	2	0	0	1	0	1	91Toth.87
2493.52864	0.01	4	0	4	0	3	0	0	1	0	2	91Toth.88
2494.29854	0.01	4	0	4	0	4	0	0	1	0	3	91Toth.89
2495.0632	0.01	4	0	4	0	5	0	0	1	0	4	91Toth.90
2495.82234	0.01	4	0	4	0	6	0	0	1	0	5	91Toth.91
2496.57637	0.01	4	0	4	0	7	0	0	1	0	6	91Toth.92
2497.32521	0.01	4	0	4	0	8	0	0	1	0	7	91Toth.93
2498.06851	0.01	4	0	4	0	9	0	0	1	0	8	91Toth.94
2498.80654	0.01	4	0	4	0	10	0	0	1	0	9	91Toth.95
2499.53924	0.01	4	0	4	0	11	0	0	1	0	10	91Toth.96
2500.26674	0.01	4	0	4	0	12	0	0	1	0	11	91Toth.97
2500.98909	0.01	4	0	4	0	13	0	0	1	0	12	91Toth.98
2501.70594	0.01	4	0	4	0	14	0	0	1	0	13	91Toth.99
2502.41754	0.01	4	0	4	0	15	0	0	1	0	14	91Toth.100
2503.12385	0.01	4	0	4	0	16	0	0	1	0	15	91Toth.101
2503.82492	0.01	4	0	4	0	17	0	0	1	0	16	91Toth.102
2504.52059	0.01	4	0	4	0	18	0	0	1	0	17	91Toth.103
2505.21124	0.01	4	0	4	0	19	0	0	1	0	18	91Toth.104
2505.89661	0.01	4	0	4	0	20	0	0	1	0	19	91Toth.105
2506.57671	0.01	4	0	4	0	21	0	0	1	0	20	91Toth.106
2507.25154	0.01	4	0	4	0	22	0	0	1	0	21	91Toth.107
2507.92139	0.01	4	0	4	0	23	0	0	1	0	22	91Toth.108
2508.58584	0.01	4	0	4	0	24	0	0	1	0	23	91Toth.109
2509.89962	0.01	4	0	4	0	26	0	0	1	0	25	91Toth.110
2511.19266	0.01	4	0	4	0	28	0	0	1	0	27	91Toth.111
2511.83164	0.01	4	0	4	0	29	0	0	1	0	28	91Toth.112
2513.09415	0.01	4	0	4	0	31	0	0	1	0	30	91Toth.113
2513.71804	0.01	4	0	4	0	32	0	0	1	0	31	91Toth.114
2514.33686	0.01	4	0	4	0	33	0	0	1	0	32	91Toth.115
2514.95055	0.01	4	0	4	0	34	0	0	1	0	33	91Toth.116
2515.5596	0.01	4	0	4	0	35	0	0	1	0	34	91Toth.117
2516.16344	0.01	4	0	4	0	36	0	0	1	0	35	91Toth.118
2517.35666	0.01	4	0	4	0	38	0	0	1	0	37	91Toth.119
2517.94599	0.01	4	0	4	0	39	0	0	1	0	38	91Toth.120
2518.5306	0.01	4	0	4	0	40	0	0	1	0	39	91Toth.121
2519.11042	0.01	4	0	4	0	41	0	0	1	0	40	91Toth.122
2520.25592	0.01	4	0	4	0	43	0	0	1	0	42	91Toth.123
2520.8214	0.01	4	0	4	0	44	0	0	1	0	43	91Toth.124
-2521.93934	0.01	4	0	4	0	46	0	0	1	0	45	91Toth.125
2523.58236	0.01	4	0	4	0	49	0	0	1	0	48	91Toth.126
2524.1213	0.01	4	0	4	0	50	0	0	1	0	49	91Toth.127
2524.6559	0.01	4	0	4	0	51	0	0	1	0	50	91Toth.128
2525.18598	0.01	4	0	4	0	52	0	0	1	0	51	91Toth.129
2525.71173	0.01	4	0	4	0	53	0	0	1	0	52	91Toth.130
2526.23368	0.01	4	0	4	0	54	0	0	1	0	53	91Toth.131
2526.75134	0.01	4	0	4	0	55	0	0	1	0	54	91Toth.132
2527.2652	0.01	4	0	4	0	56	0	0	1	0	55	91Toth.133
2528.78256	0.01	4	0	4	0	59	0	0	1	0	58	91Toth.134
2529.2804	0.01	4	0	4	0	60	0	0	1	0	59	91Toth.135
2529.775	0.01	4	0	4	0	61	0	0	1	0	60	91Toth.136
2490.39584	0.01	4	0	4	0	0	0	0	1	0	1	91Toth.137
2489.5995	0.01	4	0	4	0	1	0	0	1	0	2	91Toth.138
2488.7974	0.01	4	0	4	0	2	0	0	1	0	3	91Toth.139
2487.99065	0.01	4	0	4	0	3	0	0	1	0	4	91Toth.140
2487.17829	0.01	4	0	4	0	4	0	0	1	0	5	91Toth.141
2486.36075	0.01	4	0	4	0	5	0	0	1	0	6	91Toth.142
2483.87626	0.01	4	0	4	0	8	0	0	1	0	9	91Toth.143
2483.0374	0.01	4	0	4	0	9	0	0	1	0	10	91Toth.144
2482.1938	0.01	4	0	4	0	10	0	0	1	0	11	91Toth.145
2481.34471	0.01	4	0	4	0	11	0	0	1	0	12	91Toth.146
2480.49039	0.01	4	0	4	0	12	0	0	1	0	13	91Toth.147
2478.7663	0.01	4	0	4	0	14	0	0	1	0	15	91Toth.148
2477.89646	0.01	4	0	4	0	15	0	0	1	0	16	91Toth.149
2477.02143	0.01	4	0	4	0	16	0	0	1	0	17	91Toth.150
2476.14119	0.01	4	0	4	0	17	0	0	1	0	18	91Toth.151
2475.25606	0.01	4	0	4	0	18	0	0	1	0	19	91Toth.152
2473.47019	0.01	4	0	4	0	20	0	0	1	0	21	91Toth.153
2472.5698	0.01	4	0	4	0	21	0	0	1	0	22	91Toth.154
2471.66422	0.01	4	0	4	0	22	0	0	1	0	23	91Toth.155
2470.75354	0.01	4	0	4	0	23	0	0	1	0	24	91Toth.156
2469.83792	0.01	4	0	4	0	24	0	0	1	0	25	91Toth.157
2468.91754	0.01	4	0	4	0	25	0	0	1	0	26	91Toth.158
2467.99194	0.01	4	0	4	0	26	0	0	1	0	27	91Toth.159
2467.06146	0.01	4	0	4	0	27	0	0	1	0	28	91Toth.160
2466.12606	0.01	4	0	4	0	28	0	0	1	0	29	91Toth.161
2465.18592	0.01	4	0	4	0	29	0	0	1	0	30	91Toth.162
2464.24092	0.01	4	0	4	0	30	0	0	1	0	31	91Toth.163
2462.3362	0.01	4	0	4	0	32	0	0	1	0	33	91Toth.164
2461.37706	0.01	4	0	4	0	33	0	0	1	0	34	91Toth.165
2460.41281	0.01	4	0	4	0	34	0	0	1	0	35	91Toth.166
2458.47066	0.01	4	0	4	0	36	0	0	1	0	37	91Toth.167
2455.5228	0.01	4	0	4	0	39	0	0	1	0	40	91Toth.168
2454.5309	0.01	4	0	4	0	40	0	0	1	0	41	91Toth.169
2452.5346	0.01	4	0	4	0	42	0	0	1	0	43	91Toth.170
2450.52054	0.01	4	0	4	0	44	0	0	1	0	45	91Toth.171
2449.50697	0.01	4	0	4	0	45	0	0	1	0	46	91Toth.172
2447.4672	0.01	4	0	4	0	47	0	0	1	0	48	91Toth.173
2446.44169	0.01	4	0	4	0	48	0	0	1	0	49	91Toth.174
2445.4115	0.01	4	0	4	0	49	0	0	1	0	50	91Toth.175
2444.37744	0.01	4	0	4	0	50	0	0	1	0	51	91Toth.176
2443.33959	0.01	4	0	4	0	51	0	0	1	0	52	91Toth.177
2440.2028	0.01	4	0	4	0	54	0	0	1	0	55	91Toth.178
-2438.0932	0.01	4	0	4	0	46	0	0	1	0	47	91Toth.179
2437.0328	0.01	4	0	4	0	57	0	0	1	0	58	91Toth.180
2434.9019	0.01	4	0	4	0	59	0	0	1	0	60	91Toth.181
2433.8314	0.01	4	0	4	0	60	0	0	1	0	61	91Toth.182
3345.1896	0.01	6	0	1	0	1	0	0	1	0	0	91Toth.183
3347.5189	0.01	6	0	1	0	4	0	0	1	0	3	91Toth.184
3348.2854	0.01	6	0	1	0	5	0	0	1	0	4	91Toth.185
3349.8027	0.01	6	0	1	0	7	0	0	1	0	6	91Toth.186
3350.554	0.01	6	0	1	0	8	0	0	1	0	7	91Toth.187
3351.301	0.01	6	0	1	0	9	0	0	1	0	8	91Toth.188
3352.77895	0.01	6	0	1	0	11	0	0	1	0	10	91Toth.189
3353.5104	0.01	6	0	1	0	12	0	0	1	0	11	91Toth.190
3354.2363	0.01	6	0	1	0	13	0	0	1	0	12	91Toth.191
3354.9575	0.01	6	0	1	0	14	0	0	1	0	13	91Toth.192
3355.67333	0.01	6	0	1	0	15	0	0	1	0	14	91Toth.193
3356.3842	0.01	6	0	1	0	16	0	0	1	0	15	91Toth.194
3357.0903	0.01	6	0	1	0	17	0	0	1	0	16	91Toth.195
3357.79066	0.01	6	0	1	0	18	0	0	1	0	17	91Toth.196
3358.48632	0.01	6	0	1	0	19	0	0	1	0	18	91Toth.197
3359.17619	0.01	6	0	1	0	20	0	0	1	0	19	91Toth.198
3359.8615	0.01	6	0	1	0	21	0	0	1	0	20	91Toth.199
3361.21514	0.01	6	0	1	0	23	0	0	1	0	22	91Toth.200
3361.8844	0.01	6	0	1	0	24	0	0	1	0	23	91Toth.201
3362.54797	0.01	6	0	1	0	25	0	0	1	0	24	91Toth.202
3363.20619	0.01	6	0	1	0	26	0	0	1	0	25	91Toth.203
3363.85908	0.01	6	0	1	0	27	0	0	1	0	26	91Toth.204
3364.50639	0.01	6	0	1	0	28	0	0	1	0	27	91Toth.205
3365.785	0.01	6	0	1	0	30	0	0	1	0	29	91Toth.206
3366.41557	0.01	6	0	1	0	31	0	0	1	0	30	91Toth.207
3367.0408	0.01	6	0	1	0	32	0	0	1	0	31	91Toth.208
3368.8828	0.01	6	0	1	0	35	0	0	1	0	34	91Toth.209
3369.48543	0.01	6	0	1	0	36	0	0	1	0	35	91Toth.210
3370.0823	0.01	6	0	1	0	37	0	0	1	0	36	91Toth.211
3370.6731	0.01	6	0	1	0	38	0	0	1	0	37	91Toth.212
3371.2588	0.01	6	0	1	0	39	0	0	1	0	38	91Toth.213
3372.9787	0.01	6	0	1	0	42	0	0	1	0	41	91Toth.214
3374.09518	0.01	6	0	1	0	44	0	0	1	0	43	91Toth.215
3374.6441	0.01	6	0	1	0	45	0	0	1	0	44	91Toth.216
3375.72462	0.01	6	0	1	0	47	0	0	1	0	46	91Toth.217
3376.7804	0.01	6	0	1	0	49	0	0	1	0	48	91Toth.218
3343.6125	0.01	6	0	1	0	0	0	0	1	0	1	91Toth.219
3342.8162	0.01	6	0	1	0	1	0	0	1	0	2	91Toth.220
3342.015	0.01	6	0	1	0	2	0	0	1	0	3	91Toth.221
3338.76184	0.01	6	0	1	0	6	0	0	1	0	7	91Toth.222
3337.93607	0.01	6	0	1	0	7	0	0	1	0	8	91Toth.223
3337.10564	0.01	6	0	1	0	8	0	0	1	0	9	91Toth.224
3334.584	0.01	6	0	1	0	11	0	0	1	0	12	91Toth.225
3333.73361	0.01	6	0	1	0	12	0	0	1	0	13	91Toth.226
3332.8782	0.01	6	0	1	0	13	0	0	1	0	14	91Toth.227
3332.01769	0.01	6	0	1	0	14	0	0	1	0	15	91Toth.228
3330.28185	0.01	6	0	1	0	16	0	0	1	0	17	91Toth.229
3327.64047	0.01	6	0	1	0	19	0	0	1	0	20	91Toth.230
3325.85422	0.01	6	0	1	0	21	0	0	1	0	22	91Toth.231
3324.9533	0.01	6	0	1	0	22	0	0	1	0	23	91Toth.232
3324.0474	0.01	6	0	1	0	23	0	0	1	0	24	91Toth.233
3323.13625	0.01	6	0	1	0	24	0	0	1	0	25	91Toth.234
3322.2202	0.01	6	0	1	0	25	0	0	1	0	26	91Toth.235
3321.29854	0.01	6	0	1	0	26	0	0	1	0	27	91Toth.236
3319.4401	0.01	6	0	1	0	28	0	0	1	0	29	91Toth.237
3317.5603	0.01	6	0	1	0	30	0	0	1	0	31	91Toth.238
3314.7011	0.01	6	0	1	0	33	0	0	1	0	34	91Toth.239
3313.737	0.01	6	0	1	0	34	0	0	1	0	35	91Toth.240
3311.7925	0.01	6	0	1	0	36	0	0	1	0	37	91Toth.241
3310.8126	0.01	6	0	1	0	37	0	0	1	0	38	91Toth.242
3308.8352	0.01	6	0	1	0	39	0	0	1	0	40	91Toth.243
3305.8274	0.01	6	0	1	0	42	0	0	1	0	43	91Toth.244
3304.8137	0.01	6	0	1	0	43	0	0	1	0	44	91Toth.245
3301.737	0.01	6	0	1	0	46	0	0	1	0	47	91Toth.246
3299.6576	0.01	6	0	1	0	48	0	0	1	0	49	91Toth.247
2215.92		0.00006	4	0	1	0	0	0	0	1	0	1	87Toth.1	
2215.12245	0.00006	4	0	1	0	1	0	0	1	0	2	87Toth.2	
2214.3184	0.00006	4	0	1	0	2	0	0	1	0	3	87Toth.3	
2213.5078	0.00006	4	0	1	0	3	0	0	1	0	4	87Toth.4	
2212.69092	0.00006	4	0	1	0	4	0	0	1	0	5	87Toth.5	
2211.86762	0.00006	4	0	1	0	5	0	0	1	0	6	87Toth.6	
2211.03778	0.00006	4	0	1	0	6	0	0	1	0	7	87Toth.7	
2210.20153	0.00006	4	0	1	0	7	0	0	1	0	8	87Toth.8	
2209.3589	0.00006	4	0	1	0	8	0	0	1	0	9	87Toth.9	
2207.65433	0.00006	4	0	1	0	10	0	0	1	0	11	87Toth.10	
2205.92411	0.00006	4	0	1	0	12	0	0	1	0	13	87Toth.11	
2205.049	0.00006	4	0	1	0	13	0	0	1	0	14	87Toth.12	
2204.1683	0.00006	4	0	1	0	14	0	0	1	0	15	87Toth.13	
2203.28074	0.00006	4	0	1	0	15	0	0	1	0	16	87Toth.14	
2202.38685	0.00006	4	0	1	0	16	0	0	1	0	17	87Toth.15	
2201.4866	0.00006	4	0	1	0	17	0	0	1	0	18	87Toth.16	
2200.57989	0.00006	4	0	1	0	18	0	0	1	0	19	87Toth.17	
2199.66682	0.00006	4	0	1	0	19	0	0	1	0	20	87Toth.18	
2198.8894	0.00006	4	0	1	0	20	0	0	1	0	21	87Toth.19	
2197.82158	0.00006	4	0	1	0	21	0	0	1	0	22	87Toth.20	
2196.8894	0.00006	4	0	1	0	22	0	0	1	0	23	87Toth.21	
2195.95085	0.00006	4	0	1	0	23	0	0	1	0	24	87Toth.22	
2194.05475	0.00006	4	0	1	0	25	0	0	1	0	26	87Toth.23	
2193.09712	0.00006	4	0	1	0	26	0	0	1	0	27	87Toth.24	
2192.13317	0.00006	4	0	1	0	27	0	0	1	0	28	87Toth.25	
2191.16285	0.00006	4	0	1	0	28	0	0	1	0	29	87Toth.26	
2189.20323	0.00006	4	0	1	0	30	0	0	1	0	31	87Toth.27	
2188.2139	0.00006	4	0	1	0	31	0	0	1	0	32	87Toth.28	
2187.21827	0.00006	4	0	1	0	32	0	0	1	0	33	87Toth.29	
2186.21632	0.00006	4	0	1	0	33	0	0	1	0	34	87Toth.30	
2185.20803	0.00006	4	0	1	0	34	0	0	1	0	35	87Toth.31	
2184.19347	0.00006	4	0	1	0	35	0	0	1	0	36	87Toth.32	
2183.1725	0.00006	4	0	1	0	36	0	0	1	0	37	87Toth.33	
2182.14533	0.00006	4	0	1	0	37	0	0	1	0	38	87Toth.34	
2181.11173	0.00006	4	0	1	0	38	0	0	1	0	39	87Toth.35	
2180.07195	0.00006	4	0	1	0	39	0	0	1	0	40	87Toth.36	
2179.02593	0.00006	4	0	1	0	40	0	0	1	0	41	87Toth.37	
2177.97347	0.00006	4	0	1	0	41	0	0	1	0	42	87Toth.38	
2176.91483	0.00006	4	0	1	0	42	0	0	1	0	43	87Toth.39	
2175.84984	0.00006	4	0	1	0	43	0	0	1	0	44	87Toth.40	
2174.7786	0.00006	4	0	1	0	44	0	0	1	0	45	87Toth.41	
2173.70102	0.00006	4	0	1	0	45	0	0	1	0	46	87Toth.42	
2172.61717	0.00006	4	0	1	0	46	0	0	1	0	47	87Toth.43	
2170.43086	0.00006	4	0	1	0	48	0	0	1	0	49	87Toth.44	
2168.21957	0.00006	4	0	1	0	50	0	0	1	0	51	87Toth.45	
2167.10456	0.00006	4	0	1	0	51	0	0	1	0	52	87Toth.46	
2165.98317	0.00006	4	0	1	0	52	0	0	1	0	53	87Toth.47	
2162.58203	0.00006	4	0	1	0	55	0	0	1	0	56	87Toth.48	
2161.43565	0.00006	4	0	1	0	56	0	0	1	0	57	87Toth.49	
2160.28326	0.00006	4	0	1	0	57	0	0	1	0	58	87Toth.50	
2157.95987	0.00006	4	0	1	0	59	0	0	1	0	60	87Toth.51	
2155.61155	0.00006	4	0	1	0	61	0	0	1	0	62	87Toth.52	
2153.23876	0.00006	4	0	1	0	63	0	0	1	0	64	87Toth.53	
2149.63281	0.00006	4	0	1	0	66	0	0	1	0	67	87Toth.54	
2144.7385	0.00006	4	0	1	0	70	0	0	1	0	71	87Toth.55	
2217.495	0.00006	4	0	1	0	1	0	0	1	0	0	87Toth.56	
2218.27412	0.00006	4	0	1	0	2	0	0	1	0	1	87Toth.57	
2219.81117	0.00006	4	0	1	0	4	0	0	1	0	3	87Toth.58	
2220.57005	0.00006	4	0	1	0	5	0	0	1	0	4	87Toth.59	
2221.32239	0.00006	4	0	1	0	6	0	0	1	0	5	87Toth.60	
2222.80776	0.00006	4	0	1	0	8	0	0	1	0	7	87Toth.61	
2223.54065	0.00006	4	0	1	0	9	0	0	1	0	8	87Toth.62	
2224.26708	0.00006	4	0	1	0	10	0	0	1	0	9	87Toth.63	
2224.98706	0.00006	4	0	1	0	11	0	0	1	0	10	87Toth.64	
2225.70047	0.00006	4	0	1	0	12	0	0	1	0	11	87Toth.65	
2226.40746	0.00006	4	0	1	0	13	0	0	1	0	12	87Toth.66	
2227.10793	0.00006	4	0	1	0	14	0	0	1	0	13	87Toth.67	
2227.80183	0.00006	4	0	1	0	15	0	0	1	0	14	87Toth.68	
2228.48926	0.00006	4	0	1	0	16	0	0	1	0	15	87Toth.69	
2229.17018	0.00006	4	0	1	0	17	0	0	1	0	16	87Toth.70	
2229.84461	0.00006	4	0	1	0	18	0	0	1	0	17	87Toth.71	
2230.51253	0.00006	4	0	1	0	19	0	0	1	0	18	87Toth.72	
-2231.17386	0.00006	4	0	1	0	20	0	0	1	0	19	87Toth.73	
2231.82862	0.00006	4	0	1	0	21	0	0	1	0	20	87Toth.74	
2232.47694	0.00006	4	0	1	0	22	0	0	1	0	21	87Toth.75	
2233.1187	0.00006	4	0	1	0	23	0	0	1	0	22	87Toth.76	
2233.75393	0.00006	4	0	1	0	24	0	0	1	0	23	87Toth.77	
2234.38264	0.00006	4	0	1	0	25	0	0	1	0	24	87Toth.78	
2235.00473	0.00006	4	0	1	0	26	0	0	1	0	25	87Toth.79	
2235.62035	0.00006	4	0	1	0	27	0	0	1	0	26	87Toth.80	
2236.22932	0.00006	4	0	1	0	28	0	0	1	0	27	87Toth.81	
2236.83182	0.00006	4	0	1	0	29	0	0	1	0	28	87Toth.82	
2238.59987	0.00006	4	0	1	0	32	0	0	1	0	31	87Toth.83	
2239.17612	0.00006	4	0	1	0	33	0	0	1	0	32	87Toth.84	
2239.74568	0.00006	4	0	1	0	34	0	0	1	0	33	87Toth.85	
2240.30881	0.00006	4	0	1	0	35	0	0	1	0	34	87Toth.86	
2240.86532	0.00006	4	0	1	0	36	0	0	1	0	35	87Toth.87	
2241.41524	0.00006	4	0	1	0	37	0	0	1	0	36	87Toth.88	
2242.49522	0.00006	4	0	1	0	39	0	0	1	0	38	87Toth.89	
2243.02527	0.00006	4	0	1	0	40	0	0	1	0	39	87Toth.90	
2243.54883	0.00006	4	0	1	0	41	0	0	1	0	40	87Toth.91	
2244.06578	0.00006	4	0	1	0	42	0	0	1	0	41	87Toth.92	
2245.07983	0.00006	4	0	1	0	44	0	0	1	0	43	87Toth.93	
2245.57694	0.00006	4	0	1	0	45	0	0	1	0	44	87Toth.94	
2246.06747	0.00006	4	0	1	0	46	0	0	1	0	45	87Toth.95	
2246.5513	0.00006	4	0	1	0	47	0	0	1	0	46	87Toth.96	
2247.02855	0.00006	4	0	1	0	48	0	0	1	0	47	87Toth.97	
2247.49906	0.00006	4	0	1	0	49	0	0	1	0	48	87Toth.98	
2247.96322	0.00006	4	0	1	0	50	0	0	1	0	49	87Toth.99	
2248.42055	0.00006	4	0	1	0	51	0	0	1	0	50	87Toth.100	
2248.8714	0.00006	4	0	1	0	52	0	0	1	0	51	87Toth.101	
2249.75294	0.00006	4	0	1	0	54	0	0	1	0	53	87Toth.102	
2250.18375	0.00006	4	0	1	0	55	0	0	1	0	54	87Toth.103	
2250.60803	0.00006	4	0	1	0	56	0	0	1	0	55	87Toth.104	
2251.8406	0.00006	4	0	1	0	59	0	0	1	0	58	87Toth.105	
2252.23814	0.00006	4	0	1	0	60	0	0	1	0	59	87Toth.106	
2253.01325	0.00006	4	0	1	0	62	0	0	1	0	61	87Toth.107	
2253.3908	0.00006	4	0	1	0	63	0	0	1	0	62	87Toth.108	
2253.76171	0.00006	4	0	1	0	64	0	0	1	0	63	87Toth.109	
2254.12599	0.00006	4	0	1	0	65	0	0	1	0	64	87Toth.110	
2254.4835	0.00006	4	0	1	0	66	0	0	1	0	65	87Toth.111	
2255.51618	0.00006	4	0	1	0	69	0	0	1	0	68	87Toth.112	
2255.84698	0.00006	4	0	1	0	70	0	0	1	0	69	87Toth.113	
2256.48869	0.00006	4	0	1	0	72	0	0	1	0	71	87Toth.114	
2256.79975	0.00006	4	0	1	0	73	0	0	1	0	72	87Toth.115	
2257.10372	0.00006	4	0	1	0	74	0	0	1	0	73	87Toth.116	
2298.8135	0.03	4	0	2	0	6	0	0	1	0	5	74KrSa.01
2299.6254	0.03	4	0	2	0	7	0	0	1	0	6	74KrSa.02
2300.4342	0.03	4	0	2	0	8	0	0	1	0	7	74KrSa.03
2301.245	0.03	4	0	2	0	9	0	0	1	0	8	74KrSa.04
2302.8777	0.03	4	0	2	0	11	0	0	1	0	10	74KrSa.05
2303.6958	0.03	4	0	2	0	12	0	0	1	0	11	74KrSa.06
